,SA1_7DIGIT,Neighbour
70539,1138457,1138401
70540,1138457,1139622
70541,1138457,1138431
70542,1138457,1138451
70543,1138457,1138406
70544,1138457,1138450
70545,1138457,1138455
70546,1138458,1138445
70547,1138458,1138456
70548,1138458,1138446
70549,1138458,1138453
70550,1138501,1138502
70551,1138501,1138503
70552,1138501,1138507
70553,1138501,1138504
70554,1138502,1138543
70555,1138502,1138509
70556,1138502,1138510
70557,1138502,1138501
70558,1138502,1138503
70559,1138502,1138507
70560,1138503,1138509
70561,1138503,1138510
70562,1138503,1138501
70563,1138503,1138502
70564,1138504,1138501
70565,1138504,1138507
70566,1138504,1138505
70567,1138505,1138507
70568,1138505,1138528
70569,1138505,1138504
70570,1138505,1138506
70571,1138506,1138528
70572,1138506,1138505
70573,1138507,1138543
70574,1138507,1138501
70575,1138507,1138502
70576,1138507,1138529
70577,1138507,1138533
70578,1138507,1138528
70579,1138507,1138505
70580,1138507,1138504
70581,1138508,1138543
70582,1138508,1138509
70583,1138508,1138536
70584,1138508,1138510
70585,1138508,1138542
70586,1138509,1138543
70587,1138509,1138510
70588,1138509,1138508
70589,1138509,1138502
70590,1138509,1138503
70591,1138510,1138509
70592,1138510,1138508
70593,1138510,1138502
70594,1138510,1138503
70595,1138511,1138515
70596,1138511,1138517
70597,1138511,1138540
70598,1138511,1138532
70599,1138511,1138539
70600,1138511,1138541
70601,1138512,1138642
70602,1138512,1138515
70603,1138512,1138517
70604,1138512,1138513
70605,1138512,1138644
70606,1138512,1138645
70607,1138512,1138541
70608,1138512,1138616
70609,1138513,1138514
70610,1138513,1138516
70611,1138513,1138642
70612,1138513,1138650
70613,1138513,1138613
70614,1138513,1138515
70615,1138513,1138512
70616,1138513,1138517
70617,1138514,1138519
70618,1138514,1138612
70619,1138514,1138516
70620,1138514,1138613
70621,1138514,1138638
70622,1138514,1138513
70623,1138515,1138511
70624,1138515,1138512
70625,1138515,1138517
70626,1138515,1138513
70627,1138515,1138541
70628,1138516,1138519
70629,1138516,1138514
70630,1138516,1138517
70631,1138516,1138513
70632,1138516,1138530
70633,1138517,1138516
70634,1138517,1138511
70635,1138517,1138515
70636,1138517,1138512
70637,1138517,1138540
70638,1138517,1138513
70639,1138517,1138530
70640,1138518,1138524
70641,1138518,1138519
70642,1138518,1138520
70643,1138518,1138612
70644,1138518,1138540
70645,1138518,1138530
70646,1138519,1138518
70647,1138519,1138514
70648,1138519,1138612
70649,1138519,1138516
70650,1138519,1138530
70651,1138520,1138524
70652,1138520,1138518
70653,1138520,1138521
70654,1138520,1138526
70655,1138521,1138520
70656,1138521,1138522
70657,1138521,1138526
70658,1138522,1138523
70659,1138522,1138521
70660,1138522,1138526
70661,1138522,1138534
70662,1138523,1138529
70663,1138523,1138533
70664,1138523,1138528
70665,1138523,1138522
70666,1138523,1138534
70667,1138524,1138527
70668,1138524,1138525
70669,1138524,1138518
70670,1138524,1138520
70671,1138524,1138526
70672,1138524,1138540
70673,1138524,1138539
70674,1138525,1138524
70675,1138525,1138527
70676,1138525,1138535
70677,1138525,1138540
70678,1138525,1138539
70679,1138526,1138524
70680,1138526,1138527
70681,1138526,1138520
70682,1138526,1138521
70683,1138526,1138522
70684,1138526,1138534
70685,1138527,1138524
70686,1138527,1138525
70687,1138527,1138535
70688,1138527,1138526
70689,1138527,1138534
70690,1138528,1138529
70691,1138528,1138507
70692,1138528,1138523
70693,1138528,1138505
70694,1138528,1138506
70695,1138529,1138543
70696,1138529,1138507
70697,1138529,1138533
70698,1138529,1138528
70699,1138529,1138523
70700,1138530,1138519
70701,1138530,1138518
70702,1138530,1138516
70703,1138530,1138517
70704,1138530,1138540
70705,1138531,1138538
70706,1138531,1138532
70707,1138531,1138645
70708,1138531,1138541
70709,1138531,1138620
70710,1138531,1138647
70711,1138532,1138511
70712,1138532,1138538
70713,1138532,1138541
70714,1138532,1138531
70715,1138533,1138537
70716,1138533,1138543
70717,1138533,1138529
70718,1138533,1138507
70719,1138533,1138523
70720,1138533,1138534
70721,1138534,1138537
70722,1138534,1138536
70723,1138534,1138527
70724,1138534,1138535
70725,1138534,1138533
70726,1138534,1138523
70727,1138534,1138522
70728,1138534,1138526
70729,1138535,1138536
70730,1138535,1138527
70731,1138535,1138525
70732,1138535,1138534
70733,1138536,1138537
70734,1138536,1138543
70735,1138536,1138508
70736,1138536,1138542
70737,1138536,1138535
70738,1138536,1138534
70739,1138537,1138543
70740,1138537,1138536
70741,1138537,1138533
70742,1138537,1138534
70743,1138538,1138532
70744,1138538,1138531
70745,1138539,1138524
70746,1138539,1138525
70747,1138539,1138511
70748,1138539,1138540
70749,1138540,1138524
70750,1138540,1138525
70751,1138540,1138518
70752,1138540,1138511
70753,1138540,1138517
70754,1138540,1138530
70755,1138540,1138539
70756,1138541,1138511
70757,1138541,1138515
70758,1138541,1138512
70759,1138541,1138532
70760,1138541,1138645
70761,1138541,1138531
70762,1138542,1138536
70763,1138542,1138508
70764,1138543,1138537
70765,1138543,1138509
70766,1138543,1138536
70767,1138543,1138508
70768,1138543,1138502
70769,1138543,1138529
70770,1138543,1138507
70771,1138543,1138533
70772,1138601,1138639
70773,1138601,1138640
70774,1138601,1138612
70775,1138601,1138630
70776,1138601,1138638
70777,1138602,1138625
70778,1138602,1138626
70779,1138602,1138603
70780,1138603,1138627
70781,1138603,1138626
70782,1138603,1138608
70783,1138603,1138602
70784,1138604,1138640
70785,1138604,1138641
70786,1138604,1138609
70787,1138604,1138612
70788,1138605,1138606
70789,1138605,1138649
70790,1138605,1138646
70791,1138605,1138648
70792,1138605,1138637
70793,1138605,1138635
70794,1138606,1139532
70795,1138606,1138649
70796,1138606,1138620
70797,1138606,1138648
70798,1138606,1138605
70799,1138606,1139527
70800,1138606,1139531
70801,1138607,1138627
70802,1138607,1138639
70803,1138607,1138640
70804,1138607,1138628
70805,1138608,1138627
70806,1138608,1138628
70807,1138608,1138626
70808,1138608,1138603
70809,1138609,1138604
70810,1138609,1138641
70811,1138610,1138618
70812,1138610,1138617
70813,1138610,1138336
70814,1138610,1138621
70815,1138611,1138623
70816,1138611,1138631
70817,1138612,1138640
70818,1138612,1138604
70819,1138612,1138519
70820,1138612,1138518
70821,1138612,1138514
70822,1138612,1138601
70823,1138612,1138638
70824,1138613,1138514
70825,1138613,1138636
70826,1138613,1138650
70827,1138613,1138638
70828,1138613,1138513
70829,1138614,1138636
70830,1138614,1138642
70831,1138614,1138650
70832,1138614,1138615
70833,1138615,1138614
70834,1138615,1138642
70835,1138615,1138616
70836,1138615,1138632
70837,1138615,1138624
70838,1138615,1138643
70839,1138616,1138642
70840,1138616,1138512
70841,1138616,1138644
70842,1138616,1138632
70843,1138616,1138615
70844,1138616,1138643
70845,1138617,1138329
70846,1138617,1138631
70847,1138617,1138618
70848,1138617,1138610
70849,1138617,1138336
70850,1138617,1138330
70851,1138618,1138631
70852,1138618,1138617
70853,1138618,1138610
70854,1138618,1138621
70855,1138618,1138619
70856,1138619,1138623
70857,1138619,1138631
70858,1138619,1138618
70859,1138619,1138621
70860,1138619,1139145
70861,1138619,1139137
70862,1138619,1139128
70863,1138619,1138637
70864,1138619,1138634
70865,1138620,1139532
70866,1138620,1139503
70867,1138620,1138606
70868,1138620,1138649
70869,1138620,1138647
70870,1138620,1138531
70871,1138620,1139531
70872,1138621,1138618
70873,1138621,1138610
70874,1138621,1138336
70875,1138621,1138303
70876,1138621,1139128
70877,1138621,1138619
70878,1138621,1139151
70879,1138622,1138623
70880,1138622,1138633
70881,1138622,1138632
70882,1138622,1138624
70883,1138622,1138634
70884,1138623,1138631
70885,1138623,1138611
70886,1138623,1138619
70887,1138623,1138622
70888,1138623,1138624
70889,1138623,1138634
70890,1138624,1138623
70891,1138624,1138631
70892,1138624,1138622
70893,1138624,1138632
70894,1138624,1138615
70895,1138625,1138629
70896,1138625,1138626
70897,1138625,1138602
70898,1138626,1138629
70899,1138626,1138628
70900,1138626,1138625
70901,1138626,1138608
70902,1138626,1138602
70903,1138626,1138603
70904,1138627,1138607
70905,1138627,1138628
70906,1138627,1138608
70907,1138627,1138603
70908,1138628,1138627
70909,1138628,1138607
70910,1138628,1138639
70911,1138628,1138629
70912,1138628,1138626
70913,1138628,1138608
70914,1138628,1138630
70915,1138629,1138628
70916,1138629,1138625
70917,1138629,1138626
70918,1138629,1138636
70919,1138629,1138630
70920,1138630,1138639
70921,1138630,1138629
70922,1138630,1138628
70923,1138630,1138636
70924,1138630,1138601
70925,1138630,1138638
70926,1138631,1138623
70927,1138631,1138618
70928,1138631,1138611
70929,1138631,1138617
70930,1138631,1138619
70931,1138631,1138624
70932,1138632,1138616
70933,1138632,1138633
70934,1138632,1138622
70935,1138632,1138624
70936,1138632,1138615
70937,1138632,1138646
70938,1138632,1138643
70939,1138633,1138622
70940,1138633,1138632
70941,1138633,1138646
70942,1138633,1138635
70943,1138633,1138634
70944,1138634,1138623
70945,1138634,1138619
70946,1138634,1138633
70947,1138634,1138622
70948,1138634,1138637
70949,1138634,1138635
70950,1138635,1138633
70951,1138635,1138649
70952,1138635,1138646
70953,1138635,1138637
70954,1138635,1138605
70955,1138635,1138634
70956,1138636,1138629
70957,1138636,1138614
70958,1138636,1138630
70959,1138636,1138650
70960,1138636,1138613
70961,1138636,1138638
70962,1138637,1139145
70963,1138637,1138619
70964,1138637,1138648
70965,1138637,1138605
70966,1138637,1138635
70967,1138637,1138634
70968,1138637,1139146
70969,1138638,1138514
70970,1138638,1138612
70971,1138638,1138636
70972,1138638,1138630
70973,1138638,1138613
70974,1138638,1138601
70975,1138639,1138607
70976,1138639,1138640
70977,1138639,1138628
70978,1138639,1138630
70979,1138639,1138601
70980,1138640,1138607
70981,1138640,1138639
70982,1138640,1138604
70983,1138640,1138641
70984,1138640,1138612
70985,1138640,1138601
70986,1138641,1138640
70987,1138641,1138604
70988,1138641,1138609
70989,1138642,1138614
70990,1138642,1138650
70991,1138642,1138512
70992,1138642,1138513
70993,1138642,1138616
70994,1138642,1138615
70995,1138643,1138644
70996,1138643,1138616
70997,1138643,1138632
70998,1138643,1138615
70999,1138643,1138646
71000,1138644,1138512
71001,1138644,1138645
71002,1138644,1138616
71003,1138644,1138646
71004,1138644,1138647
71005,1138644,1138643
71006,1138645,1138512
71007,1138645,1138644
71008,1138645,1138541
71009,1138645,1138647
71010,1138645,1138531
71011,1138646,1138644
71012,1138646,1138633
71013,1138646,1138632
71014,1138646,1138649
71015,1138646,1138647
71016,1138646,1138643
71017,1138646,1138605
71018,1138646,1138635
71019,1138647,1138644
71020,1138647,1138645
71021,1138647,1138649
71022,1138647,1138620
71023,1138647,1138646
71024,1138647,1138531
71025,1138648,1138606
71026,1138648,1138637
71027,1138648,1138605
71028,1138648,1139146
71029,1138648,1139527
71030,1138648,1139531
71031,1138648,1139005
71032,1138649,1138606
71033,1138649,1138620
71034,1138649,1138646
71035,1138649,1138647
71036,1138649,1138605
71037,1138649,1138635
71038,1138650,1138636
71039,1138650,1138614
71040,1138650,1138642
71041,1138650,1138613
71042,1138650,1138513
71043,1138701,1138739
71044,1138701,1138710
71045,1138701,1138723
71046,1138701,1138722
71047,1138701,1138728
71048,1138701,1138727
71049,1138702,1138712
71050,1138702,1138710
71051,1138702,1138711
71052,1138702,1138908
71053,1138702,1138906
71054,1138702,1138728
71055,1138703,1138721
71056,1138704,1138707
71057,1138704,1138726
71058,1138704,1138742
71059,1138704,1138725
71060,1138704,1138719
71061,1138704,1138739
71062,1138704,1138723
71063,1138705,1138712
71064,1138705,1138713
71065,1138705,1138738
71066,1138705,1138708
71067,1138705,1138711
71068,1138706,1138731
71069,1138706,1138721
71070,1138706,1138729
71071,1138706,1138726
71072,1138706,1138718
71073,1138706,1138725
71074,1138706,1138719
71075,1138707,1138704
71076,1138707,1138726
71077,1138707,1138714
71078,1138707,1138733
71079,1138707,1138713
71080,1138707,1138708
71081,1138707,1138723
71082,1138708,1138709
71083,1138708,1138707
71084,1138708,1138732
71085,1138708,1138733
71086,1138708,1138705
71087,1138708,1138713
71088,1138708,1138738
71089,1138709,1138724
71090,1138709,1138735
71091,1138709,1138734
71092,1138709,1138732
71093,1138709,1138738
71094,1138709,1138708
71095,1138710,1138713
71096,1138710,1138701
71097,1138710,1138702
71098,1138710,1138723
71099,1138710,1138711
71100,1138710,1138728
71101,1138711,1138712
71102,1138711,1138705
71103,1138711,1138713
71104,1138711,1138702
71105,1138711,1138710
71106,1138712,1138909
71107,1138712,1138705
71108,1138712,1138738
71109,1138712,1138702
71110,1138712,1138711
71111,1138712,1138908
71112,1138713,1138707
71113,1138713,1138705
71114,1138713,1138708
71115,1138713,1138710
71116,1138713,1138723
71117,1138713,1138711
71118,1138714,1138731
71119,1138714,1138707
71120,1138714,1138726
71121,1138714,1138732
71122,1138714,1138733
71123,1138715,1138722
71124,1138715,1138720
71125,1138715,1138716
71126,1138715,1138925
71127,1138715,1138926
71128,1138716,1138722
71129,1138716,1138720
71130,1138716,1138715
71131,1138716,1138717
71132,1138716,1138740
71133,1138717,1138742
71134,1138717,1138720
71135,1138717,1138716
71136,1138717,1138740
71137,1138718,1138706
71138,1138718,1138721
71139,1138718,1138742
71140,1138718,1138725
71141,1138718,1138740
71142,1138719,1138706
71143,1138719,1138704
71144,1138719,1138726
71145,1138719,1138725
71146,1138720,1138742
71147,1138720,1138739
71148,1138720,1138722
71149,1138720,1138715
71150,1138720,1138717
71151,1138720,1138716
71152,1138721,1138706
71153,1138721,1138729
71154,1138721,1138703
71155,1138721,1138718
71156,1138722,1138701
71157,1138722,1138739
71158,1138722,1138720
71159,1138722,1138715
71160,1138722,1138716
71161,1138722,1138727
71162,1138722,1138926
71163,1138723,1138707
71164,1138723,1138704
71165,1138723,1138713
71166,1138723,1138742
71167,1138723,1138701
71168,1138723,1138739
71169,1138723,1138710
71170,1138724,1138709
71171,1138724,1138738
71172,1138725,1138706
71173,1138725,1138704
71174,1138725,1138742
71175,1138725,1138718
71176,1138725,1138719
71177,1138726,1138731
71178,1138726,1138706
71179,1138726,1138707
71180,1138726,1138704
71181,1138726,1138714
71182,1138726,1138719
71183,1138727,1138701
71184,1138727,1138722
71185,1138727,1138728
71186,1138727,1138926
71187,1138727,1138927
71188,1138728,1138701
71189,1138728,1138702
71190,1138728,1138710
71191,1138728,1138906
71192,1138728,1138727
71193,1138728,1138927
71194,1138729,1138731
71195,1138729,1138706
71196,1138729,1138721
71197,1138731,1138706
71198,1138731,1138729
71199,1138731,1138726
71200,1138731,1138714
71201,1138732,1138709
71202,1138732,1138734
71203,1138732,1138714
71204,1138732,1138733
71205,1138732,1138708
71206,1138733,1138707
71207,1138733,1138714
71208,1138733,1138732
71209,1138733,1138708
71210,1138734,1138709
71211,1138734,1138735
71212,1138734,1138741
71213,1138734,1138736
71214,1138734,1138732
71215,1138735,1138709
71216,1138735,1138734
71217,1138735,1138741
71218,1138735,1138736
71219,1138736,1138735
71220,1138736,1138734
71221,1138736,1138741
71222,1138736,1138737
71223,1138737,1138741
71224,1138737,1138736
