src_SA1_7DIG16,nbr_SA1_7DIG16
1119002,1119005
1119002,1119025
1119003,1119018
1119004,1119020
1119004,1119019
1119005,1119002
1119005,1119006
1119005,1119001
1119005,1119009
1119005,1119024
1119005,1119025
1119006,1119002
1119006,1119007
1119006,1119008
1119006,1119013
1119006,1119009
1119006,1119005
1119006,1119024
1119007,1119006
1119007,1119012
1119007,1119008
1119007,1119013
1119008,1119002
1119008,1119007
1119008,1119006
1119008,1119012
1119008,1119013
1119009,1119006
1119009,1119013
1119009,1119016
1119009,1119010
1119009,1119005
1119009,1119024
1119009,1119025
1119010,1119002
1119010,1119015
1119010,1119014
1119010,1119016
1119010,1119009
1119010,1119025
1119011,1119023
1119011,1119002
1119011,1119014
1119011,1119017
1119012,1119023
1119012,1119002
1119012,1119007
1119012,1119008
1119012,1119013
1119013,1119023
1119013,1119007
1119013,1119006
1119013,1119012
1119013,1119008
1119013,1119016
1119013,1119017
1119013,1119009
1119013,1119024
1119014,1119002
1119014,1119015
1119014,1119011
1119014,1119017
1119014,1119010
1119015,1119014
1119015,1119016
1119015,1119017
1119015,1119010
1119016,1119015
1119016,1119013
1119016,1119017
1119016,1119010
1119016,1119009
1119017,1119023
1119017,1119015
1119017,1119014
1119017,1119011
1119017,1119013
1119017,1119016
1119018,1119020
1119018,1119019
1119018,1119412
1119018,1119002
1119018,1119003
1119018,1119001
1119018,1119022
1119018,1119211
1119018,1119208
1119018,1119212
1119019,1119020
1119019,1119018
1119019,1119411
1119019,1119412
1119019,1119004
1119020,1119406
1119020,1119021
1119020,1119019
1119020,1119018
1119020,1119411
1119020,1119002
1119020,1119004
1119021,1108104
1119021,1119406
1119021,1108103
1119021,1108105
1119021,1119020
1119021,1119002
1119021,1119001
1119021,1119022
1119022,1108105
1119022,1119021
1119022,1119018
1119022,1119001
1119022,1118710
1119022,1118707
1119022,1119212
1119023,1119002
1119023,1119012
1119023,1119011
1119023,1119013
1119023,1119017
1119024,1119006
1119024,1119013
1119024,1119009
1119024,1119005
1119025,1119002
1119025,1119001
1119025,1119010
1119025,1119009
1119025,1119005
1119101,1119121
1119101,1119115
1119101,1119123
1119101,1119126
1119101,1119103
1119102,1119112
1119102,1119114
1119102,1119115
1119102,1119123
1119102,1119103
1119102,1119116
1119103,1119105
1119103,1119102
1119103,1119115
1119103,1119126
1119103,1119101
1119103,1119119
1119103,1119127
1119103,1119122
1119103,1119116
1119104,1119105
1119104,1119125
1119104,1119107
1119104,1119106
1119104,1119127
1119105,1119104
1119105,1119109
1119105,1119106
1119105,1119103
1119105,1119127
1119105,1119306
1119105,1119122
1119105,1119117
1119105,1119307
1119106,1119105
1119106,1119104
1119106,1119125
1119106,1119107
1119106,1119109
1119106,1119108
1119107,1119104
1119107,1119125
1119107,1119108
1119107,1119106
1119107,1119124
1119108,1119107
1119108,1119121
1119108,1119123
1119108,1119109
1119108,1119106
1119108,1119128
1119108,1119118
1119108,1119124
1119109,1119105
1119109,1119108
1119109,1119106
1119109,1119128
1119109,1119118
1119109,1119117
1119110,1119112
1119110,1119123
1119110,1119111
1119111,1119112
1119111,1119110
1119111,1119123
1119111,1119118
1119112,1119114
1119112,1119102
1119112,1119110
1119112,1119123
1119112,1119111
1119112,1119113
1119112,1119118
1119113,1119112
1119113,1119114
1119113,1119118
1119113,1119116
1119114,1119112
1119114,1119102
1119114,1119113
1119114,1119116
1119115,1119102
1119115,1119123
1119115,1119101
1119115,1119103
1119116,1119114
1119116,1119102
1119116,1119113
1119116,1119118
1119116,1119211
1119116,1119103
1119116,1119210
1119116,1119122
1119116,1119117
1119116,1119212
1119117,1119105
1119117,1119109
1119117,1119118
1119117,1119306
1119117,1119116
1119117,1119207
1119117,1119212
1119117,1119213
1119118,1119112
1119118,1119123
1119118,1119109
1119118,1119108
1119118,1119111
1119118,1119113
1119118,1119128
1119118,1119117
1119118,1119116
1119119,1119121
1119119,1119126
1119119,1119120
1119119,1119103
1119119,1119127
1119120,1119125
1119120,1119121
1119120,1119119
1119120,1119127
1119120,1119124
1119121,1119123
1119121,1119126
1119121,1119108
1119121,1119120
1119121,1119101
1119121,1119119
1119121,1119124
1119122,1119105
1119122,1119103
1119122,1119210
1119122,1119116
1119122,1119307
1119123,1119112
1119123,1119102
1119123,1119121
1119123,1119115
1119123,1119110
1119123,1119108
1119123,1119111
1119123,1119118
1119123,1119101
1119124,1119125
1119124,1119107
1119124,1119121
1119124,1119108
1119124,1119120
1119125,1119104
1119125,1119107
1119125,1119106
1119125,1119120
1119125,1119127
1119125,1119124
1119126,1119121
1119126,1119101
1119126,1119119
1119126,1119103
1119127,1119105
1119127,1119104
1119127,1119125
1119127,1119120
1119127,1119119
1119127,1119103
1119128,1119109
1119128,1119108
1119128,1119118
1119201,1119202
1119201,1119208
1119202,1119201
1119202,1119208
1119203,1119204
1119203,1119215
1119204,1119203
1119204,1119215
1119205,1119612
1119205,1119309
1119205,1119209
1119205,1119208
1119205,1119607
1119206,1119214
1119207,1119117
1119207,1119213
1119208,1119018
1119208,1119412
1119208,1119211
1119208,1119201
1119208,1119202
1119208,1119209
1119208,1119205
1119208,1119210
1119209,1119309
1119209,1119308
1119209,1119205
1119209,1119210
1119209,1119208
1119210,1119211
1119210,1119308
1119210,1119209
1119210,1119208
1119210,1119122
1119210,1119116
1119210,1119307
1119211,1119018
1119211,1119210
1119211,1119208
1119211,1119116
1119211,1119212
1119212,1119018
1119212,1118707
1119212,1119022
1119212,1119211
1119212,1119117
1119212,1119116
1119212,1119213
1119212,1119215
1119213,1119306
1119213,1119117
1119213,1119207
1119213,1119212
1119213,1119215
1119214,1119303
1119214,1120520
1119214,1118815
1119214,1118812
1119214,1118705
1119214,1119206
1119214,1119215
1119215,1118706
1119215,1118707
1119215,1119303
1119215,1119306
1119215,1119204
1119215,1119203
1119215,1119212
1119215,1119213
1119215,1118705
1119215,1119214
1119301,1119313
1119301,1119319
1119301,1119318
1119302,1119312
1119302,1119303
1119302,1119305
1119302,1119313
1119302,1119304
1119302,1120517
1119302,1119618
1119303,1119302
1119303,1119305
1119303,1119306
1119303,1120520
1119303,1120517
1119303,1119214
1119303,1119215
1119304,1119302
1119304,1119305
1119304,1119311
1119304,1119310
1119304,1119613
1119304,1119618
1119305,1119302
1119305,1119303
1119305,1119313
1119305,1119306
1119305,1119311
1119305,1119304
1119305,1119309
1119305,1119308
1119306,1119105
1119306,1119303
1119306,1119305
1119306,1119308
1119306,1119117
1119306,1119307
1119306,1119213
1119306,1119215
1119307,1119105
1119307,1119306
1119307,1119308
1119307,1119210
1119307,1119122
1119308,1119305
1119308,1119306
1119308,1119309
1119308,1119209
1119308,1119210
1119308,1119307
1119308,1119317
1119309,1119305
1119309,1119311
1119309,1119316
1119309,1119315
1119309,1119314
1119309,1119310
1119309,1119612
1119309,1119308
1119309,1119209
1119309,1119205
1119310,1119311
1119310,1119316
1119310,1119315
1119310,1119314
1119310,1119304
1119310,1119612
1119310,1119613
1119310,1119309
1119311,1119305
1119311,1119304
1119311,1119310
1119311,1119309
1119312,1119302
1119312,1120517
1119312,1119807
1119312,1119805
1119312,1119618
1119313,1119302
1119313,1119305
1119313,1119319
1119313,1119320
1119313,1119318
1119313,1119301
1119314,1119316
1119314,1119315
1119314,1119310
1119314,1119309
1119315,1119316
1119315,1119314
1119315,1119310
1119315,1119309
1119316,1119315
1119316,1119314
1119316,1119310
1119316,1119309
1119317,1119308
1119318,1119313
1119318,1119319
1119318,1119320
1119318,1119301
1119319,1119313
1119319,1119320
1119319,1119318
1119319,1119301
1119320,1119313
1119320,1119319
1119320,1119318
1119401,1124508
1119401,1119407
1119401,1119406
1119401,1119420
1119401,1124528
1119401,1119421
1119401,1124507
1119402,1119404
1119402,1119423
1119402,1119415
1119402,1119424
1119403,1119405
1119403,1119417
1119403,1119416
1119403,1119415
1119403,1119419
1119404,1119405
1119404,1119402
1119404,1119422
1119404,1119423
1119404,1119415
1119404,1119418
1119405,1119404
1119405,1119403
1119405,1119417
1119405,1119422
1119405,1119415
1119405,1119414
1119405,1119418
1119406,1119407
1119406,1119419
1119406,1108103
1119406,1119401
1119406,1119420
1119406,1119021
1119406,1119020
1119406,1119411
1119406,1119418
1119407,1119419
1119407,1119406
1119407,1119401
1119407,1119408
1119407,1119409
1119407,1124507
1119407,1119413
1119407,1119414
1119408,1119407
1119408,1119409
1119409,1119407
1119409,1119408
1119409,1119410
1119409,1124701
1119409,1124507
1119409,1124721
1119409,1124722
1119410,1119409
1119410,1124722
1119411,1119406
1119411,1119020
1119411,1119019
1119411,1119412
1119411,1119418
1119412,1119019
1119412,1119018
1119412,1119411
1119412,1119413
1119412,1119414
1119412,1119418
1119412,1119208
1119413,1119407
1119413,1119412
1119413,1119414
1119414,1119405
1119414,1119417
1119414,1119416
1119414,1119407
1119414,1119419
1119414,1119413
1119414,1119412
1119414,1119418
1119415,1119404
1119415,1119405
1119415,1119402
1119415,1119403
1119415,1119424
1119415,1119419
1119416,1119403
1119416,1119417
1119416,1119419
1119416,1119414
1119417,1119405
1119417,1119403
1119417,1119416
1119417,1119414
1119418,1119404
1119418,1119405
1119418,1119422
1119418,1119423
1119418,1119424
1119418,1119419
1119418,1119406
1119418,1119411
1119418,1119412
1119418,1119414
1119419,1119403
1119419,1119416
1119419,1119415
1119419,1119424
1119419,1119407
1119419,1119406
1119419,1119414
1119419,1119418
1119420,1124508
1119420,1119406
1119420,1108103
1119420,1119401
1119420,1119421
1119421,1119401
1119421,1119420
1119422,1119404
1119422,1119405
1119422,1119418
1119423,1119404
1119423,1119402
1119423,1119424
1119423,1119418
1119424,1119402
1119424,1119423
1119424,1119415
1119424,1119419
1119424,1119418
1119501,1119524
1119501,1119508
1119501,1119515
1119501,1119507
1119501,1119523
1119502,1119519
1119502,1119520
1119502,1119513
1119502,1119514
1119502,1119516
1119502,1119521
1119502,1119525
1119503,1119519
1119503,1119516
1119503,1119517
1119504,1119508
1119504,1119511
1119504,1119505
1119505,1119508
1119505,1119511
1119505,1119504
1119505,1119506
1119505,1119507
1119505,1119523
1119506,1119505
1119506,1119515
1119506,1119507
1119506,1119523
1119507,1119508
1119507,1119505
1119507,1119506
1119507,1119515
1119507,1119501
1119508,1119519
1119508,1119524
1119508,1119509
1119508,1119511
1119508,1119518
1119508,1119504
1119508,1119505
1119508,1119507
1119508,1119501
1119509,1119519
1119509,1119508
1119509,1119518
1119509,1119517
1119510,1119511
1119510,1119522
1119510,1119523
1119510,1119604
1119511,1119508
1119511,1119518
1119511,1119504
1119511,1119510
1119511,1119505
1119511,1119522
1119511,1119523
1119512,1119603
1119512,1119523
1119512,1119521
1119513,1119602
1119513,1119502
1119513,1119514
1119513,1119516
1119513,1119525
1119514,1119513
1119514,1119502
1119514,1119525
1119515,1119506
1119515,1119507
1119515,1119501
1119515,1119523
1119516,1119519
1119516,1119518
1119516,1119602
1119516,1119522
1119516,1119513
1119516,1119502
1119516,1119503
1119516,1119517
1119517,1119519
1119517,1119509
1119517,1119518
1119517,1119516
1119517,1119503
1119518,1119508
1119518,1119509
1119518,1119511
1119518,1119522
1119518,1119516
1119518,1119517
1119519,1119524
1119519,1119520
1119519,1119508
1119519,1119509
1119519,1119523
1119519,1119502
1119519,1119516
1119519,1119503
1119519,1119517
1119519,1119521
1119520,1119519
1119520,1119523
1119520,1119502
1119520,1119521
1119521,1119519
1119521,1119520
1119521,1119603
1119521,1119602
1119521,1119523
1119521,1119502
1119521,1119512
1119521,1119525
1119522,1119511
1119522,1119518
1119522,1119510
1119522,1119602
1119522,1119604
1119522,1119516
1119523,1119613
1119523,1119519
1119523,1119524
1119523,1119520
1119523,1119603
1119523,1119511
1119523,1119510
1119523,1119505
1119523,1119506
1119523,1119515
1119523,1119501
1119523,1119604
1119523,1119606
1119523,1119512
1119523,1119521
1119524,1119519
1119524,1119508
1119524,1119501
1119524,1119523
1119525,1119602
1119525,1119513
1119525,1119502
1119525,1119514
1119525,1119521
1119601,1119613
1119601,1119618
1119602,1119603
1119602,1119618
1119602,1119522
1119602,1119604
1119602,1119617
1119602,1119513
1119602,1119516
1119602,1119521
1119602,1119525
1119603,1119613
1119603,1119618
1119603,1119602
1119603,1119523
1119603,1119512
1119603,1119521
1119604,1119510
1119604,1119602
1119604,1119522
1119604,1119523
1119604,1119606
1119604,1119605
1119604,1119617
1119605,1119610
1119605,1119611
1119605,1119604
1119605,1119606
1119605,1119617
1119605,1119615
1119606,1119610
1119606,1119612
1119606,1119613
1119606,1119523
1119606,1119616
1119606,1119604
1119606,1119605
1119607,1119610
1119607,1119612
1119607,1119205
1119608,1119610
1119608,1119609
1119608,1119611
1119609,1119608
1119609,1119611
1119610,1119608
1119610,1119611
1119610,1119612
1119610,1119607
1119610,1119606
1119610,1119605
1119611,1119610
1119611,1119609
1119611,1119608
1119611,1119605
1119612,1119610
1119612,1119310
1119612,1119613
1119612,1119309
1119612,1119205
1119612,1119607
1119612,1119606
1119613,1119601
1119613,1119304
1119613,1119310
1119613,1119612
1119613,1119603
1119613,1119618
1119613,1119523
1119613,1119606
1119614,1119615
1119615,1119605
1119615,1119617
1119615,1119614
1119615,1109627
1119616,1119606
1119617,1119804
1119617,1119618
1119617,1119602
1119617,1119604
1119617,1119605
1119617,1119615
1119617,1109627
1119618,1119312
1119618,1119302
1119618,1119601
1119618,1119304
1119618,1119613
1119618,1119603
1119618,1119805
1119618,1119804
1119618,1119811
1119618,1119602
1119618,1119617
1119701,1119719
1119701,1119702
1119701,1119708
1119701,1119707
1119702,1119717
1119702,1119719
1119702,1119703
1119702,1119708
1119702,1119701
1119702,1119707
1119703,1119718
1119703,1119717
1119703,1119710
1119703,1119709
1119703,1119702
1119703,1119708
1119703,1119706
1119703,1119705
1119703,1119722
1119704,1119712
1119704,1119717
1119704,1119711
1119704,1119720
1119705,1119703
1119705,1119706
1119705,1119707
1119705,1119721
1119705,1119722
1119706,1119703
1119706,1119708
1119706,1119707
1119706,1119705
1119707,1119719
1119707,1119702
1119707,1119708
1119707,1119701
1119707,1119706
1119707,1119705
1119707,1119721
1119708,1119703
1119708,1119702
1119708,1119701
1119708,1119706
1119708,1119707
1119709,1119710
1119709,1119703
1119709,1119722
1119710,1119718
1119710,1119703
1119710,1119709
1119710,1119722
1119710,1119720
1119711,1119712
1119711,1119717
1119711,1119714
1119711,1119713
1119711,1119720
1119711,1119704
1119711,1119715
1119712,1119717
1119712,1119716
1119712,1119806
1119712,1119714
1119712,1119711
1119712,1119713
1119712,1119704
1119712,1119715
1119713,1119712
1119713,1119714
1119713,1119711
1119714,1119712
1119714,1119711
1119714,1119713
1119714,1119715
1119715,1119712
1119715,1119806
1119715,1119722
1119715,1119714
1119715,1119711
1119715,1119720
1119716,1119712
1119716,1119717
1119716,1119719
1119716,1119806
1119717,1119718
1119717,1119712
1119717,1119719
1119717,1119716
1119717,1119703
1119717,1119702
1119717,1119711
1119717,1119720
1119717,1119704
1119718,1119717
1119718,1119710
1119718,1119703
1119718,1119720
1119719,1119805
1119719,1119717
1119719,1119716
1119719,1119702
1119719,1119701
1119719,1119806
1119719,1119707
1119719,1119721
1119720,1119718
1119720,1119717
1119720,1119710
1119720,1119722
1119720,1119711
1119720,1119704
1119720,1119715
1119721,1119808
1119721,1119807
1119721,1119805
1119721,1119719
1119721,1119707
1119721,1119705
1119721,1119722
1119722,1119808
1119722,1119710
1119722,1119703
1119722,1119709
1119722,1119806
1119722,1119705
1119722,1119721
1119722,1119720
1119722,1119715
1119722,1119810
1119722,1119809
1119801,1119803
1119801,1119802
1119801,1119813
1119802,1119803
1119802,1119801
1119802,1119813
1119802,1119814
1119803,1119804
1119803,1119801
1119803,1119802
1119803,1119806
1119803,1119813
1119803,1119814
1119803,1119809
1119803,1119812
1119804,1119803
1119804,1119806
1119804,1119811
1119804,1119812
1119804,1119618
1119804,1119617
1119804,1109627
1119804,1109605
1119804,1109614
1119805,1119312
1119805,1119807
1119805,1119719
1119805,1119806
1119805,1119811
1119805,1119721
1119805,1119618
1119806,1119805
1119806,1119712
1119806,1119719
1119806,1119716
1119806,1119804
1119806,1119803
1119806,1119811
1119806,1119722
1119806,1119715
1119806,1119809
1119807,1119312
1119807,1119808
1119807,1120517
1119807,1119805
1119807,1119721
1119808,1120518
1119808,1120517
1119808,1119807
1119808,1120013
1119808,1119721
1119808,1119722
1119808,1119810
1119808,1119809
1119808,1120007
1119809,1119808
1119809,1119803
1119809,1119806
1119809,1119722
1119809,1109919
1119809,1109918
1119809,1109929
1119809,1119810
1119809,1119812
1119809,1120011
1119809,1120007
1119810,1119808
1119810,1119722
1119810,1119809
1119811,1119805
1119811,1119804
1119811,1119806
1119811,1119618
1119812,1119804
1119812,1119803
1119812,1109929
1119812,1119809
1119812,1109405
1119812,1109605
1119813,1119803
1119813,1119801
1119813,1119802
1119813,1119814
1119814,1119803
1119814,1119802
1119814,1119813
1119901,1119905
1119901,1119912
1119901,1119915
1119901,1119902
1119902,1119905
1119902,1119912
1119902,1119901
1119902,1119903
