"SA1_2016","AREA_SKM","FEMALE","BORN_ELSEWHERE","NON_ENGLISH_LANGUGE","HIGH_SCHOOL_COMPLETE","AGE_UNDER_15","AGE_15_24","AGE_25_34","AGE_35_44","AGE_45_64","AGE_OVER_65","HIGH_SCHOOL_TOTAL","MEDIAN_AGE","MEDIAN_MORTGAGE_REPAY","MEDIAN_TOT_PRSNL_INC","MEDIAN_RENT","MEDIAN_TOT_FAM_INC","AVERAGE_NUM_PSNS_PER","MEDIAN_TOT_HHD","AVERAGE_HOUSEHOLD_SIZE","LEVERAGE_RATIO","MARRIED","DEFACTOR","NOT_MARRIED","AUSTRALIAN_TOTAL","AUSTRALIAN_ABORIGINAL_TOTAL","CHINESE_TOTAL","CROATIAN_TOTAL","DUTCH_TOTAL","ENGLISH_TOTAL","FILIPINO_TOTAL","FRENCH_TOTAL","GERMAN_TOTAL","GREEK_TOTAL","HUNGARIAN_TOTAL","INDIAN_TOTAL","IRISH_TOTAL","ITALIAN_TOTAL","KOREAN_TOTAL","LEBANESE_TOTAL","MACEDONIAN_TOTAL","MALTESE_TOTAL","MAORI_TOTAL","NEW_ZEALANDER_TOTAL","POLISH_TOTAL","RUSSIAN_TOTAL","SCOTTISH_TOTAL","SERBIAN_TOTAL","SOUTH_AFRICAN_TOTAL","SPANISH_TOTAL","SRI_LANKAN_TOTAL","TURKISH_TOTAL","VIETNAMESE_TOTAL","WELSH_TOTAL","OTHER_TOTAL","LOW_ENGLISH","CHRISTIANITY","ISLAM","HINDUISM","JUDAISM","BUDDHISM","OTHER_RELIGION","NO_RELIGION","FAMILY_COUPLE_CHILDREN_DEPENDENTS","ONE_PARENT_FAMILIES","Owned_outright_Total","Owned_with_a_mortgage_Total","Rented_Real_Estate_Agent_Total","HOUSING_PUBLIC_HOUSING","HOUSING_SHARE_HOUSE","HOUSING_CO_OPERATIVE","HOUSING_RENTAL","NO_INTERNET_TOTAL","LABOUR_FORCE","LABOUR_FORCE","DIFF_ADDRESS_1YR","DIFF_ADDRESS_5YR","DIPLOMA_ABOVE","AGRICULTURE_TOTAL","MINING_TOTAL","MANUFACTURING_TOTAL","CONSTRUCTION_TOTAL","RETAIL_TOTAL","REAL_ESTATE_TOTAL","ADMIN_TOTAL","PUBLIC_ADMIN_TOTAL","EDUCATION_SECTOR_TOTAL","HEALTHCARE_TOTAL","WHITECOLLAR","BLUECOLLAR","NOT_USE_PUBLIC_TRANSPORT"
"507031261","43.0888","0.4141","0.3093","0.1512","0.3656","0.1712","0.1512","0.2516","0.1531","0.2083","0.0647","0.3656","31","2250","909","400","2160","0.7","2.0750","2.8","0.2711","0.5263","0.1578","0.3146","0.2717","0.0011","0.0223","0.0060","0.0264","0.3257","0.0238","0.0057","0.0273","0.0045","0.0005","0.0417","0.0623","0.0503","0.0031","0.0000","0.0011","0.0024","0.0115","0.0157","0.0034","0.0016","0.0660","0.0029","0.0142","0.0055","0.0029","0.0006","0.0031","0.0068","0.0888","0.0298","0.4211","0.0087","0.0301","0.0005","0.0133","0.0108","0.2891","0.3545","0.3167","0.1866","0.6223","0.1148","0.0000","0.0425","0.0000","0.1665","0.0620","0.59500","0.06900","0.2011","0.4754","0.0582","0.0152","0.0532","0.0719","0.1312","0.0882","0.0194","0.0268","0.0571","0.0800","0.1037","0.1289","0.1641","0.7380"
"507041175","5.4274","0.5198","0.3818","0.2158","0.5825","0.1659","0.1336","0.1107","0.1223","0.2761","0.1928","0.5825","42","2633","898","470","2603","0.7","2.1210","2.6","0.3103","0.5518","0.0677","0.3807","0.2520","0.0005","0.1205","0.0078","0.0153","0.3606","0.0051","0.0094","0.0283","0.0088","0.0034","0.0303","0.0978","0.0584","0.0095","0.0044","0.0013","0.0022","0.0010","0.0081","0.0095","0.0036","0.0937","0.0026","0.0141","0.0081","0.0068","0.0005","0.0053","0.0112","0.1170","0.0382","0.5429","0.0122","0.0158","0.0028","0.0291","0.0091","0.3092","0.3152","0.4194","0.4351","0.2870","0.1670","0.0017","0.0766","0.0010","0.2530","0.0678","0.60700","0.06300","0.1658","0.4182","0.1805","0.0072","0.0574","0.0374","0.0689","0.0908","0.0416","0.0250","0.0475","0.0960","0.1429","0.2529","0.0672","0.7030"
"507041176","1.9561","0.5120","0.4095","0.2733","0.5545","0.1719","0.1523","0.1116","0.1264","0.2631","0.1743","0.5545","40","2167","697","450","2293","0.8","2.0710","2.9","0.2616","0.5522","0.0570","0.3919","0.2672","0.0000","0.1899","0.0056","0.0143","0.3010","0.0048","0.0094","0.0264","0.0022","0.0016","0.0503","0.0786","0.0420","0.0073","0.0024","0.0000","0.0000","0.0043","0.0056","0.0056","0.0022","0.0818","0.0000","0.0143","0.0070","0.0097","0.0016","0.0043","0.0070","0.1098","0.0558","0.5521","0.0126","0.0299","0.0000","0.0441","0.0083","0.2881","0.3441","0.4209","0.4200","0.3320","0.1309","0.0178","0.0775","0.0000","0.2286","0.0614","0.63700","0.08100","0.1196","0.3260","0.1597","0.0017","0.0444","0.0422","0.0566","0.1032","0.0161","0.0200","0.0782","0.1342","0.1359","0.2322","0.0993","0.7077"
"507041177","6.3221","0.5286","0.2525","0.0976","0.5062","0.1769","0.1060","0.1303","0.1413","0.2629","0.1834","0.5062","41","2167","852","370","2254","0.7","1.6370","2.3","0.3309","0.4537","0.1182","0.4283","0.3328","0.0016","0.0157","0.0143","0.0251","0.4319","0.0072","0.0094","0.0356","0.0051","0.0026","0.0109","0.1344","0.0716","0.0018","0.0010","0.0015","0.0027","0.0031","0.0103","0.0092","0.0029","0.1185","0.0013","0.0081","0.0067","0.0028","0.0009","0.0010","0.0095","0.0814","0.0220","0.5145","0.0043","0.0031","0.0010","0.0124","0.0039","0.3659","0.3325","0.4973","0.3378","0.3588","0.1396","0.0410","0.0788","0.0028","0.2699","0.1368","0.63600","0.06400","0.1356","0.3848","0.1371","0.0055","0.0469","0.0488","0.0842","0.0816","0.0200","0.0272","0.0639","0.1348","0.1467","0.2267","0.0982","0.7457"
"507041178","6.7888","0.5173","0.3705","0.2160","0.5562","0.1703","0.1308","0.1102","0.1285","0.2682","0.1916","0.5562","41","2394","791","410","2425","0.7","1.8830","2.6","0.3178","0.5329","0.0675","0.3993","0.2635","0.0007","0.1219","0.0120","0.0186","0.3598","0.0076","0.0075","0.0307","0.0090","0.0026","0.0259","0.0962","0.0544","0.0110","0.0028","0.0008","0.0024","0.0019","0.0084","0.0078","0.0034","0.0920","0.0026","0.0120","0.0045","0.0059","0.0015","0.0040","0.0122","0.1229","0.0534","0.5336","0.0153","0.0124","0.0012","0.0284","0.0122","0.3161","0.3305","0.4020","0.4164","0.3131","0.1378","0.0236","0.0722","0.0020","0.2426","0.0978","0.60800","0.06900","0.1490","0.3977","0.1713","0.0044","0.0494","0.0438","0.0759","0.0932","0.0268","0.0202","0.0598","0.1129","0.1306","0.2341","0.0803","0.7266"
"507041179","4.1624","0.5143","0.4409","0.2962","0.5369","0.1707","0.1248","0.0993","0.1180","0.2525","0.2347","0.5369","44","2000","648","425","2062","0.8","1.6260","2.7","0.3075","0.5553","0.0527","0.3921","0.2510","0.0009","0.1962","0.0037","0.0156","0.3222","0.0062","0.0062","0.0231","0.0027","0.0022","0.0574","0.0733","0.0281","0.0187","0.0017","0.0015","0.0005","0.0032","0.0084","0.0043","0.0032","0.0798","0.0019","0.0132","0.0032","0.0115","0.0004","0.0028","0.0121","0.0994","0.0600","0.5105","0.0120","0.0368","0.0008","0.0531","0.0086","0.3040","0.3358","0.3882","0.4177","0.3015","0.1046","0.0065","0.0567","0.0102","0.1842","0.0973","0.57000","0.08200","0.1231","0.3495","0.1749","0.0036","0.0442","0.0448","0.0653","0.0852","0.0154","0.0255","0.0618","0.1318","0.1372","0.2067","0.0917","0.7162"
"507041180","6.6994","0.5036","0.3691","0.1910","0.5371","0.1680","0.1453","0.1108","0.1203","0.3164","0.1404","0.5371","41","2000","767","460","2364","0.7","2.1540","2.9","0.2321","0.5833","0.0631","0.3538","0.3069","0.0011","0.1246","0.0061","0.0223","0.3844","0.0039","0.0068","0.0299","0.0047","0.0022","0.0383","0.0966","0.0423","0.0074","0.0010","0.0014","0.0025","0.0030","0.0096","0.0064","0.0019","0.0996","0.0008","0.0156","0.0035","0.0054","0.0006","0.0034","0.0093","0.0943","0.0543","0.5482","0.0115","0.0168","0.0004","0.0334","0.0115","0.3157","0.3342","0.3509","0.4574","0.3985","0.0781","0.0016","0.0443","0.0008","0.1273","0.0570","0.67900","0.06200","0.0980","0.2766","0.1347","0.0055","0.0461","0.0466","0.0726","0.0948","0.0174","0.0297","0.0675","0.1263","0.1314","0.2235","0.1185","0.7276"
"507041181","7.8838","0.5253","0.2533","0.1074","0.4927","0.1997","0.1233","0.0996","0.1350","0.2615","0.1809","0.4927","41","2383","842","400","2463","0.8","1.9520","2.6","0.3052","0.5344","0.0806","0.3850","0.3269","0.0012","0.0354","0.0158","0.0169","0.4155","0.0042","0.0081","0.0329","0.0063","0.0020","0.0131","0.1273","0.0884","0.0018","0.0026","0.0026","0.0024","0.0025","0.0115","0.0079","0.0025","0.1097","0.0024","0.0104","0.0055","0.0026","0.0010","0.0021","0.0113","0.0820","0.0286","0.5748","0.0058","0.0052","0.0007","0.0125","0.0028","0.3177","0.3744","0.3706","0.4098","0.3716","0.1087","0.0032","0.0697","0.0020","0.1925","0.1069","0.63200","0.05200","0.1355","0.3800","0.1327","0.0049","0.0500","0.0525","0.0815","0.0844","0.0297","0.0257","0.0648","0.1147","0.1239","0.2220","0.0893","0.7554"
"507041182","8.6462","0.5108","0.3935","0.2809","0.5364","0.1201","0.1739","0.1363","0.1036","0.2573","0.2089","0.5364","41","2000","610","420","1920","0.7","1.5960","2.6","0.3133","0.5063","0.0593","0.4341","0.2346","0.0009","0.1371","0.0162","0.0151","0.3000","0.0115","0.0083","0.0264","0.0055","0.0024","0.0348","0.0778","0.0897","0.0050","0.0014","0.0016","0.0016","0.0033","0.0073","0.0082","0.0007","0.0778","0.0042","0.0086","0.0052","0.0060","0.0011","0.0069","0.0082","0.1285","0.0668","0.5412","0.0228","0.0182","0.0009","0.0346","0.0073","0.2750","0.2596","0.5498","0.4306","0.3014","0.1118","0.0043","0.0711","0.0026","0.2014","0.0976","0.58100","0.08700","0.1439","0.3482","0.1220","0.0060","0.0348","0.0564","0.0718","0.1141","0.0186","0.0285","0.0592","0.1208","0.1288","0.1756","0.1195","0.7447"
"507041183","2.0887","0.5320","0.2545","0.1344","0.4115","0.2108","0.1141","0.1568","0.1455","0.2114","0.1603","0.4115","36","2167","629","250","1865","0.8","1.3380","2.4","0.4049","0.3737","0.1366","0.4888","0.3633","0.0039","0.0273","0.0121","0.0246","0.3885","0.0129","0.0082","0.0330","0.0035","0.0018","0.0144","0.0973","0.0476","0.0027","0.0014","0.0023","0.0010","0.0064","0.0162","0.0096","0.0031","0.1057","0.0023","0.0096","0.0078","0.0029","0.0000","0.0035","0.0094","0.1082","0.0548","0.4579","0.0064","0.0074","0.0008","0.0164","0.0049","0.4109","0.3431","0.7377","0.1997","0.3785","0.1025","0.1847","0.0598","0.0064","0.3716","0.1831","0.57800","0.08000","0.1493","0.3732","0.0999","0.0044","0.0406","0.0616","0.1067","0.0749","0.0127","0.0318","0.0621","0.1174","0.1331","0.1605","0.1232","0.7613"
"507041184","3.4789","0.4997","0.4630","0.3374","0.6010","0.1652","0.1678","0.0948","0.1012","0.3117","0.1583","0.6010","42","2156","676","550","2278","0.7","2.1960","3.1","0.2454","0.5955","0.0328","0.3708","0.2263","0.0000","0.2737","0.0091","0.0152","0.2671","0.0044","0.0073","0.0223","0.0056","0.0022","0.0420","0.0669","0.0621","0.0088","0.0020","0.0024","0.0005","0.0007","0.0090","0.0093","0.0024","0.0670","0.0015","0.0107","0.0022","0.0086","0.0000","0.0076","0.0069","0.1200","0.0691","0.5763","0.0098","0.0188","0.0000","0.0594","0.0100","0.2582","0.3260","0.3726","0.5568","0.3221","0.0616","0.0000","0.0363","0.0000","0.1026","0.0479","0.63900","0.06800","0.0952","0.2680","0.1638","0.0041","0.0409","0.0436","0.0606","0.1185","0.0259","0.0184","0.0630","0.1243","0.1274","0.2367","0.0850","0.7153"
"507051185","141.544","0.5101","0.3238","0.0965","0.3613","0.2694","0.1335","0.1972","0.1490","0.1822","0.0686","0.3613","29","2167","839","385","2063","0.8","1.9220","2.9","0.2819","0.5116","0.1725","0.3161","0.3299","0.0017","0.0114","0.0057","0.0235","0.4543","0.0097","0.0052","0.0306","0.0028","0.0010","0.0169","0.0870","0.0304","0.0018","0.0009","0.0005","0.0019","0.0310","0.0187","0.0059","0.0016","0.0927","0.0017","0.0201","0.0057","0.0011","0.0005","0.0015","0.0118","0.0926","0.0129","0.4745","0.0068","0.0085","0.0004","0.0078","0.0063","0.3892","0.4585","0.2768","0.1468","0.5971","0.1594","0.0010","0.0482","0.0005","0.2313","0.0686","0.69200","0.07800","0.2085","0.5641","0.0482","0.0084","0.0723","0.0714","0.1189","0.1019","0.0166","0.0289","0.0880","0.0718","0.1132","0.1111","0.1819","0.7386"
"507051186","4.9901","0.5022","0.2933","0.0815","0.2796","0.1802","0.1323","0.1282","0.1140","0.2682","0.1770","0.2796","40","1517","512","310","1312","0.7","1.1560","2.5","0.3281","0.4258","0.1218","0.4530","0.3490","0.0064","0.0071","0.0049","0.0161","0.4625","0.0192","0.0031","0.0350","0.0026","0.0017","0.0071","0.0981","0.0270","0.0007","0.0005","0.0010","0.0017","0.0215","0.0147","0.0062","0.0016","0.0984","0.0041","0.0091","0.0072","0.0006","0.0009","0.0043","0.0137","0.0701","0.0210","0.4900","0.0079","0.0058","0.0000","0.0108","0.0072","0.3785","0.2432","0.9943","0.2910","0.4163","0.1209","0.0366","0.0913","0.0022","0.2586","0.1606","0.54300","0.13700","0.1233","0.3312","0.0330","0.0103","0.0484","0.0775","0.1138","0.1129","0.0136","0.0378","0.0705","0.0602","0.1277","0.0598","0.1811","0.7467"
"507051187","21.2107","0.5097","0.3037","0.0664","0.3230","0.2432","0.1478","0.1269","0.1418","0.2458","0.0947","0.3230","33","1861","680","370","1847","0.8","1.7180","3","0.2708","0.4783","0.1327","0.3884","0.3410","0.0028","0.0061","0.0042","0.0223","0.4832","0.0089","0.0040","0.0338","0.0025","0.0025","0.0076","0.0868","0.0301","0.0004","0.0011","0.0009","0.0028","0.0447","0.0195","0.0037","0.0019","0.1051","0.0068","0.0110","0.0032","0.0006","0.0002","0.0008","0.0124","0.0692","0.0086","0.5045","0.0047","0.0038","0.0004","0.0097","0.0046","0.3725","0.3782","0.5238","0.1787","0.5383","0.1403","0.0179","0.0651","0.0026","0.2398","0.0743","0.64700","0.10600","0.1400","0.3758","0.0370","0.0083","0.0614","0.0760","0.1087","0.1231","0.0151","0.0345","0.0888","0.0733","0.1082","0.0916","0.1792","0.7449"
"507051188","35.7219","0.5005","0.3513","0.0980","0.3260","0.1299","0.1260","0.1228","0.1101","0.2742","0.2372","0.3260","45","1679","585","300","1422","0.7","1.0390","2.1","0.4040","0.4333","0.1110","0.4561","0.2815","0.0023","0.0104","0.0082","0.0194","0.4529","0.0201","0.0056","0.0335","0.0026","0.0017","0.0072","0.0948","0.0282","0.0003","0.0012","0.0008","0.0019","0.0178","0.0154","0.0056","0.0016","0.1063","0.0079","0.0062","0.0063","0.0008","0.0004","0.0029","0.0118","0.0704","0.0291","0.5236","0.0062","0.0042","0.0003","0.0155","0.0073","0.3153","0.2159","0.9109","0.3366","0.2665","0.1841","0.0337","0.0982","0.0063","0.3559","0.2104","0.51300","0.10600","0.1661","0.4107","0.0384","0.0055","0.0446","0.0734","0.1069","0.0940","0.0167","0.0339","0.1623","0.0628","0.1069","0.0820","0.1657","0.7634"
"507051189","21.0334","1.0000","0.0000","0.0000","0.0000","0.5000","0.3750","0.3750","0.0000","0.0000","0.0000","0.0000","18","0","0","0","0","0","0.0000","0","","","","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","","","","","","","0.00000","0.00000","0.0000","0.0000","0.0000","","","","","","","","","","","0.0000","0.0000",""
"507051190","7.1927","0.4983","0.3023","0.0552","0.3515","0.1662","0.1051","0.1087","0.1167","0.2695","0.2330","0.3515","45","1800","595","300","1613","0.7","1.2060","2.3","0.3731","0.4949","0.1111","0.3940","0.3425","0.0020","0.0068","0.0063","0.0210","0.5019","0.0063","0.0061","0.0314","0.0034","0.0012","0.0061","0.1056","0.0274","0.0005","0.0000","0.0003","0.0006","0.0116","0.0140","0.0062","0.0025","0.1053","0.0033","0.0082","0.0032","0.0003","0.0004","0.0007","0.0147","0.0615","0.0129","0.5291","0.0024","0.0029","0.0016","0.0101","0.0049","0.3618","0.2655","0.6120","0.3691","0.3314","0.1445","0.0209","0.0848","0.0024","0.2693","0.1691","0.54000","0.10300","0.1517","0.3812","0.0588","0.0058","0.0518","0.0868","0.1141","0.1027","0.0176","0.0331","0.0993","0.0926","0.1120","0.1063","0.1535","0.7279"
"507051191","14.5708","0.4979","0.3252","0.0491","0.3606","0.2717","0.1455","0.1343","0.1686","0.2215","0.0586","0.3606","31","2167","792","380","2175","0.8","2.0570","3.1","0.2634","0.5307","0.1299","0.3389","0.3403","0.0019","0.0056","0.0037","0.0234","0.5176","0.0059","0.0044","0.0280","0.0031","0.0013","0.0045","0.0953","0.0288","0.0010","0.0005","0.0009","0.0018","0.0226","0.0196","0.0062","0.0017","0.1088","0.0012","0.0195","0.0038","0.0005","0.0003","0.0007","0.0150","0.0557","0.0033","0.4913","0.0037","0.0015","0.0002","0.0067","0.0029","0.4040","0.4674","0.3178","0.1595","0.6013","0.1529","0.0025","0.0519","0.0000","0.2207","0.0524","0.71700","0.08700","0.1848","0.4896","0.0517","0.0046","0.0788","0.0766","0.1339","0.0953","0.0202","0.0250","0.0793","0.0971","0.1054","0.1228","0.1787","0.7430"
"507051192","5.7834","0.5034","0.3166","0.0903","0.3233","0.2158","0.1300","0.1284","0.1309","0.2702","0.1245","0.3233","36","1750","637","345","1709","0.7","1.5140","2.7","0.2890","0.4818","0.1221","0.3965","0.3425","0.0042","0.0088","0.0055","0.0202","0.4705","0.0198","0.0048","0.0307","0.0029","0.0013","0.0123","0.0924","0.0255","0.0002","0.0012","0.0011","0.0021","0.0227","0.0178","0.0053","0.0025","0.1051","0.0040","0.0124","0.0065","0.0002","0.0003","0.0052","0.0100","0.0744","0.0188","0.5168","0.0055","0.0038","0.0000","0.0118","0.0064","0.3627","0.3373","0.5793","0.2606","0.4684","0.1255","0.0322","0.0705","0.0019","0.2451","0.1072","0.61700","0.10000","0.1231","0.3749","0.0399","0.0070","0.0630","0.0831","0.1074","0.1114","0.0151","0.0331","0.0807","0.0792","0.1195","0.0899","0.1881","0.7519"
"507051193","5.6428","0.5041","0.2835","0.0586","0.3149","0.2039","0.1404","0.1390","0.1279","0.2684","0.1203","0.3149","36","1695","612","340","1545","0.7","1.3780","2.7","0.3075","0.4470","0.1432","0.4096","0.3495","0.0021","0.0055","0.0033","0.0217","0.4872","0.0069","0.0036","0.0338","0.0020","0.0012","0.0080","0.0934","0.0270","0.0003","0.0007","0.0003","0.0019","0.0281","0.0161","0.0063","0.0024","0.1090","0.0010","0.0110","0.0041","0.0015","0.0003","0.0017","0.0117","0.0716","0.0092","0.4697","0.0046","0.0017","0.0003","0.0117","0.0058","0.3954","0.3111","0.6699","0.2311","0.4677","0.1377","0.0380","0.0853","0.0024","0.2724","0.1157","0.60600","0.12200","0.1323","0.3604","0.0377","0.0071","0.0581","0.0757","0.1144","0.1183","0.0144","0.0373","0.0735","0.0718","0.1049","0.0808","0.1918","0.7514"
"509011225","30.5001","0.5341","0.2184","0.0803","0.3566","0.1597","0.1073","0.0990","0.1047","0.2636","0.2670","0.3566","47","1517","607","285","1473","0.7","1.1070","2.2","0.3426","0.4441","0.1164","0.4394","0.3692","0.0048","0.0107","0.0038","0.0291","0.4743","0.0192","0.0057","0.0405","0.0029","0.0022","0.0094","0.0936","0.0373","0.0008","0.0000","0.0000","0.0005","0.0055","0.0072","0.0107","0.0016","0.1024","0.0005","0.0054","0.0029","0.0007","0.0002","0.0013","0.0098","0.0533","0.0305","0.5014","0.0034","0.0051","0.0006","0.0100","0.0081","0.3781","0.2588","0.6732","0.3571","0.2386","0.1615","0.0513","0.0908","0.0251","0.3513","0.2142","0.52900","0.05200","0.1748","0.4197","0.0723","0.0388","0.0138","0.0528","0.0865","0.1183","0.0182","0.0278","0.0628","0.1021","0.1533","0.1341","0.1377","0.8396"
"509011226","4009.06","0.4807","0.1635","0.0317","0.3628","0.1903","0.1074","0.0835","0.1082","0.3392","0.1699","0.3628","45","1634","608","150","1495","0.8","1.3240","2.6","0.3085","0.5647","0.1333","0.3046","0.4300","0.0023","0.0047","0.0038","0.0422","0.4652","0.0041","0.0038","0.0431","0.0017","0.0009","0.0049","0.0908","0.0329","0.0000","0.0009","0.0020","0.0009","0.0052","0.0096","0.0070","0.0000","0.1015","0.0000","0.0061","0.0032","0.0009","0.0000","0.0000","0.0090","0.0358","0.0053","0.4443","0.0012","0.0000","0.0000","0.0108","0.0026","0.4277","0.2774","0.3770","0.4563","0.3074","0.0385","0.0000","0.1104","0.0000","0.2003","0.1712","0.62100","0.04200","0.1216","0.3315","0.0716","0.2783","0.0181","0.0436","0.0690","0.0659","0.0127","0.0266","0.0557","0.0962","0.0974","0.2074","0.1493","0.6770"
"509011227","24.871","0.5029","0.1861","0.0391","0.3464","0.2145","0.1124","0.1008","0.1182","0.2756","0.1799","0.3464","41","1668","633","315","1539","0.7","1.3720","2.6","0.3039","0.5528","0.1035","0.3421","0.4170","0.0052","0.0056","0.0014","0.0242","0.5004","0.0048","0.0048","0.0354","0.0023","0.0000","0.0064","0.0930","0.0288","0.0000","0.0000","0.0000","0.0014","0.0031","0.0174","0.0083","0.0000","0.1087","0.0006","0.0153","0.0037","0.0010","0.0000","0.0019","0.0108","0.0331","0.0033","0.4812","0.0006","0.0006","0.0000","0.0060","0.0060","0.4122","0.3050","0.5224","0.3726","0.3831","0.0984","0.0351","0.0662","0.0041","0.2173","0.1224","0.59200","0.05200","0.1413","0.3904","0.0664","0.0535","0.0296","0.0413","0.0883","0.1301","0.0155","0.0277","0.0784","0.1113","0.1362","0.1203","0.1499","0.8225"
"509011228","1859.85","0.5045","0.2272","0.0409","0.3885","0.1726","0.0874","0.0654","0.1085","0.3158","0.2486","0.3885","49","1573","544","263","1268","0.8","1.0130","2.3","0.3882","0.5063","0.1518","0.3437","0.3735","0.0027","0.0048","0.0041","0.0255","0.4814","0.0021","0.0074","0.0436","0.0026","0.0007","0.0031","0.1061","0.0277","0.0000","0.0000","0.0005","0.0022","0.0019","0.0101","0.0074","0.0017","0.1104","0.0000","0.0080","0.0012","0.0007","0.0000","0.0015","0.0123","0.0563","0.0120","0.3500","0.0000","0.0027","0.0012","0.0145","0.0091","0.4857","0.2642","0.5202","0.4357","0.2687","0.0817","0.0360","0.0985","0.0096","0.2550","0.1524","0.51400","0.04800","0.1384","0.3683","0.0960","0.0922","0.0321","0.0550","0.1062","0.0969","0.0152","0.0254","0.0575","0.1252","0.1100","0.1523","0.1305","0.7005"
"509011229","15012.8","0.4521","0.1204","0.0344","0.3404","0.2099","0.0739","0.1391","0.1287","0.3161","0.1315","0.3404","40","763","789","120","1652","0.7","1.3090","2.4","0.1457","0.5477","0.1452","0.3060","0.4410","0.0028","0.0042","0.0031","0.0163","0.4126","0.0142","0.0010","0.0430","0.0010","0.0000","0.0000","0.0722","0.0264","0.0000","0.0000","0.0000","0.0000","0.0177","0.0160","0.0035","0.0035","0.0916","0.0017","0.0035","0.0010","0.0000","0.0000","0.0000","0.0045","0.0257","0.0086","0.5035","0.0014","0.0000","0.0000","0.0031","0.0045","0.3355","0.3495","0.2980","0.4145","0.2197","0.0229","0.0378","0.1113","0.0139","0.3121","0.1680","0.66100","0.02300","0.1073","0.2883","0.0316","0.5167","0.0034","0.0245","0.0442","0.0415","0.0020","0.0170","0.0476","0.0734","0.0387","0.2554","0.1659","0.7056"
"509011230","2647.02","0.4872","0.1948","0.1757","0.2639","0.2033","0.1097","0.1200","0.1235","0.2766","0.1674","0.2639","40","1100","671","170","1418","0.8","1.2070","2.5","0.2278","0.4927","0.1069","0.3997","0.3878","0.0107","0.0125","0.0013","0.0114","0.3093","0.0068","0.0026","0.0390","0.0011","0.0000","0.0075","0.0502","0.0259","0.0018","0.0000","0.0000","0.0000","0.0182","0.0114","0.0039","0.0000","0.0625","0.0015","0.0075","0.0020","0.0007","0.0000","0.0007","0.0053","0.1645","0.2680","0.4731","0.0888","0.0053","0.0000","0.0154","0.0018","0.2667","0.2895","0.5282","0.3258","0.3020","0.1030","0.0637","0.0927","0.0097","0.3297","0.2357","0.57300","0.05700","0.1264","0.2975","0.0364","0.1873","0.0112","0.0572","0.0347","0.0990","0.0087","0.0153","0.0607","0.0771","0.1026","0.1294","0.1862","0.8035"
"509011231","8554.51","0.4912","0.1279","0.0327","0.3225","0.2119","0.0702","0.1151","0.1156","0.2978","0.1879","0.3225","43","1000","673","125","1441","0.8","1.2210","2.4","0.2048","0.5613","0.1279","0.3093","0.4241","0.0142","0.0009","0.0009","0.0100","0.4333","0.0164","0.0033","0.0318","0.0007","0.0000","0.0021","0.0745","0.0380","0.0000","0.0000","0.0000","0.0007","0.0235","0.0131","0.0036","0.0000","0.0850","0.0000","0.0019","0.0007","0.0000","0.0000","0.0000","0.0076","0.0252","0.0093","0.5631","0.0007","0.0007","0.0000","0.0055","0.0026","0.2876","0.3180","0.3584","0.4561","0.2059","0.0241","0.0416","0.1174","0.0054","0.2824","0.2401","0.61200","0.03900","0.0875","0.2499","0.0294","0.4770","0.0082","0.0445","0.0312","0.0450","0.0031","0.0118","0.0594","0.0650","0.0589","0.2212","0.1438","0.6679"
"509011232","142.671","0.4339","0.1787","0.0273","0.3194","0.1558","0.1035","0.1074","0.1297","0.3188","0.1869","0.3194","45","1733","634","270","1673","0.8","1.3840","2.5","0.3130","0.5682","0.1247","0.3085","0.3541","0.0008","0.0022","0.0030","0.0383","0.4504","0.0030","0.0044","0.0363","0.0025","0.0030","0.0008","0.0867","0.0218","0.0000","0.0000","0.0008","0.0014","0.0000","0.0091","0.0099","0.0017","0.0914","0.0000","0.0030","0.0008","0.0000","0.0022","0.0000","0.0085","0.0380","0.0000","0.4083","0.0019","0.0000","0.0000","0.0050","0.0055","0.3866","0.2892","0.3320","0.4707","0.3333","0.0874","0.0000","0.0594","0.0000","0.1713","0.1332","0.52000","0.02900","0.0956","0.2842","0.0624","0.0433","0.0181","0.0427","0.1125","0.1047","0.0149","0.0368","0.0750","0.1312","0.1280","0.1338","0.1421","0.7750"
